ip,date,time,zone,cik,accession,extention,code,size,idx,norefer,noagent,find,crawler,browser
61.115.76.jbf,2003-02-20,00:17:32,500.0,1036325.0,0001036325-03-000005,.txt,200.0,5585.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:17:36,500.0,1115035.0,0001092307-03-000146,.txt,200.0,3371.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:17:37,500.0,1165794.0,0000104599-03-000017,.txt,200.0,45683.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:17:39,500.0,1025877.0,0000950124-03-000365,.txt,200.0,15359.0,0.0,1.0,0.0,0.0,0.0,
209.206.0.caf,2003-02-20,00:17:55,500.0,40211.0,0000950137-02-001493,-index.htm,200.0,3355.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:18:00,500.0,1204571.0,0000103973-03-000047,.txt,200.0,6609.0,0.0,1.0,0.0,0.0,0.0,
64.12.96.jfd,2003-02-20,00:18:02,500.0,906337.0,0000950144-02-003265,g75138e10-k.txt,200.0,238389.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:18:04,500.0,1212669.0,0001209191-03-001171,.txt,200.0,32849.0,0.0,1.0,0.0,0.0,0.0,
203.167.121.gbi,2003-02-20,00:18:12,500.0,889428.0,0000893220-99-000525,.txt,304.0,,0.0,1.0,0.0,0.0,0.0,
162.84.171.def,2003-02-20,00:18:13,500.0,1062157.0,0001095811-01-001228,-index.htm,200.0,3130.0,1.0,0.0,0.0,1.0,0.0,
61.115.76.jbf,2003-02-20,00:18:13,500.0,1180678.0,0000707605-03-000029,.txt,200.0,7077.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:18:13,500.0,1167721.0,0001092307-03-000145,.txt,200.0,3212.0,0.0,1.0,0.0,0.0,0.0,
205.228.12.fhf,2003-02-20,00:18:17,500.0,17109.0,0000950157-96-000010,.txt,200.0,6574.0,0.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:18:18,500.0,1183246.0,0001183246-03-000003,.txt,200.0,224806.0,0.0,1.0,0.0,0.0,0.0,
209.206.0.caf,2003-02-20,00:18:19,500.0,40211.0,0000950137-02-001493,c67993e10-k.txt,200.0,299852.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:18:19,500.0,702259.0,0000950148-03-000301,.txt,200.0,51455.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:18:21,500.0,1016179.0,0001083107-03-000008,.txt,200.0,14594.0,0.0,1.0,0.0,0.0,0.0,
66.14.111.eja,2003-02-20,00:18:23,500.0,729217.0,0000950134-98-008136,.txt,200.0,1417948.0,0.0,0.0,0.0,4.0,0.0,win
203.98.50.jcd,2003-02-20,00:18:30,500.0,1140859.0,0000011454-01-500032,-index.htm,200.0,4274.0,1.0,0.0,0.0,1.0,0.0,win
162.84.171.def,2003-02-20,00:18:32,500.0,1062157.0,0000950137-02-003867,-index.htm,200.0,2141.0,1.0,0.0,0.0,1.0,0.0,
66.14.111.eja,2003-02-20,00:18:36,500.0,933036.0,0000814133-03-000063,-index.htm,200.0,3325.0,1.0,0.0,0.0,4.0,0.0,win
172.142.249.gig,2003-02-20,00:18:47,500.0,79114.0,0000950131-97-003301,.txt,200.0,510578.0,0.0,0.0,0.0,1.0,0.0,mie
65.101.212.jdj,2003-02-20,00:18:47,500.0,1013240.0,0001212159-03-000001,-index.htm,200.0,3389.0,1.0,0.0,0.0,1.0,0.0,mie
66.14.111.eja,2003-02-20,00:18:47,500.0,933036.0,0000052388-03-000024,-index.htm,200.0,3465.0,1.0,0.0,0.0,4.0,0.0,win
65.101.212.jdj,2003-02-20,00:18:50,500.0,1013240.0,0001212159-03-000001,form4pricet.htm,200.0,47301.0,0.0,0.0,0.0,9.0,0.0,mie
162.84.171.def,2003-02-20,00:18:54,500.0,1062157.0,0000950137-02-003867,c70514pprem14a.txt,200.0,304108.0,0.0,0.0,0.0,9.0,0.0,
66.14.111.eja,2003-02-20,00:18:58,500.0,933036.0,0000950134-02-013790,-index.htm,200.0,3325.0,1.0,0.0,0.0,4.0,0.0,win
167.219.0.jcf,2003-02-20,00:19:09,500.0,944868.0,0000898430-02-003114,-index.htm,200.0,2060.0,1.0,0.0,0.0,1.0,0.0,mie
66.14.111.eja,2003-02-20,00:19:10,500.0,933036.0,0000950134-02-013790,d00934e10vq.txt,200.0,154474.0,0.0,0.0,0.0,9.0,0.0,win
205.228.12.fhf,2003-02-20,00:19:20,500.0,17109.0,0000950157-96-000044,.txt,200.0,16839.0,0.0,0.0,0.0,1.0,0.0,win
4.42.225.fef,2003-02-20,00:19:25,500.0,740916.0,0000950135-95-001705,.txt,200.0,5170.0,0.0,0.0,0.0,4.0,0.0,win
61.115.76.jbf,2003-02-20,00:19:25,500.0,894329.0,0000894329-03-000011,.txt,200.0,661939.0,0.0,1.0,0.0,0.0,0.0,
12.29.196.eja,2003-02-20,00:19:27,500.0,1178551.0,0001145549-03-000151,-index.htm,200.0,3585.0,1.0,0.0,0.0,1.0,0.0,win
162.84.171.def,2003-02-20,00:19:29,500.0,1062157.0,0000950137-02-002035,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,
12.29.196.eja,2003-02-20,00:19:30,500.0,1178551.0,0001145549-03-000151,k00331e6vk.htm,200.0,9117.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:19:32,500.0,1097516.0,0001047469-03-005914,.txt,200.0,21279.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:19:34,500.0,1045434.0,0001181431-03-002828,.txt,200.0,17012.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:19:37,500.0,1068101.0,0001181431-03-002833,.txt,200.0,15979.0,0.0,1.0,0.0,0.0,0.0,
162.84.171.def,2003-02-20,00:19:38,500.0,1062157.0,0001032210-03-000200,-index.htm,200.0,3263.0,1.0,0.0,0.0,1.0,0.0,
61.115.76.jbf,2003-02-20,00:19:43,500.0,1218023.0,0001218023-03-000008,.txt,200.0,8227.0,0.0,1.0,0.0,0.0,0.0,
203.141.89.jje,2003-02-20,00:19:45,500.0,50863.0,9999999997-03-004802,.txt,200.0,1723.0,0.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:19:46,500.0,1114241.0,0001010549-03-000055,.txt,200.0,61702.0,0.0,1.0,0.0,0.0,0.0,
12.29.196.eja,2003-02-20,00:19:50,500.0,1178551.0,0001145549-03-000151,-index.htm,200.0,3585.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:19:51,500.0,1145477.0,0001145477-03-000003,.txt,200.0,11838.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:19:53,500.0,1219034.0,0000350852-03-000028,.txt,200.0,22078.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:19:55,500.0,1184861.0,0000950152-03-001966,.txt,200.0,46020.0,0.0,1.0,0.0,0.0,0.0,
4.42.225.fef,2003-02-20,00:19:56,500.0,740916.0,0000950135-95-000986,.txt,200.0,598183.0,0.0,0.0,0.0,4.0,0.0,win
208.13.135.ceb,2003-02-20,00:20:00,500.0,109198.0,0000950135-02-005448,-index.htm,200.0,3018.0,1.0,0.0,0.0,10.0,0.0,win
65.208.227.fdb,2003-02-20,00:20:00,500.0,1095480.0,0001012870-02-001616,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
12.29.196.eja,2003-02-20,00:20:03,500.0,1178551.0,0001145549-03-000151,k00331exv1.htm,200.0,325851.0,0.0,0.0,0.0,9.0,0.0,win
65.208.227.fdb,2003-02-20,00:20:03,500.0,1095480.0,0001012870-02-001616,d10k.htm,304.0,,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:20:04,500.0,29915.0,0001183691-03-000004,.txt,200.0,18245.0,0.0,1.0,0.0,0.0,0.0,
65.101.212.jdj,2003-02-20,00:20:04,500.0,1013240.0,0001215174-03-000002,-index.htm,200.0,3402.0,1.0,0.0,0.0,1.0,0.0,mie
203.195.159.jcf,2003-02-20,00:20:14,500.0,918577.0,0000950124-03-000375,k74379e10vk.htm,200.0,751735.0,0.0,0.0,0.0,9.0,0.0,mie
24.45.208.ajg,2003-02-20,00:20:18,500.0,1016466.0,0000950124-97-002007,.txt,200.0,157237.0,0.0,0.0,0.0,1.0,0.0,win
65.101.212.jdj,2003-02-20,00:20:19,500.0,1013240.0,0001215174-03-000002,form4connorsw.htm,200.0,47288.0,0.0,0.0,0.0,9.0,0.0,mie
68.6.62.aag,2003-02-20,00:20:21,500.0,1205181.0,9999999997-03-001103,-index.htm,200.0,1977.0,1.0,0.0,0.0,1.0,0.0,win
208.201.160.jdd,2003-02-20,00:20:22,500.0,1219152.0,0000902664-03-000374,-index.htm,200.0,3161.0,1.0,0.0,0.0,1.0,0.0,win
208.201.160.jdd,2003-02-20,00:20:25,500.0,1219152.0,0000902664-03-000374,srz9384525v1.txt,200.0,22996.0,0.0,0.0,0.0,9.0,0.0,win
66.65.66.ihh,2003-02-20,00:20:25,500.0,62418.0,0000062418-00-000010,-index.htm,200.0,2817.0,1.0,1.0,0.0,0.0,0.0,win
68.6.62.aag,2003-02-20,00:20:26,500.0,1205181.0,0001072588-02-000417,-index.htm,200.0,2740.0,1.0,0.0,0.0,1.0,0.0,win
12.46.0.fdf,2003-02-20,00:20:27,500.0,824728.0,0000950162-97-000104,.txt,200.0,12781.0,0.0,0.0,0.0,1.0,0.0,win
66.65.66.ihh,2003-02-20,00:20:27,500.0,62418.0,0000062418-00-000010,-0001.txt,200.0,4616.0,0.0,1.0,0.0,0.0,0.0,win
68.6.62.aag,2003-02-20,00:20:31,500.0,1205181.0,0001072588-02-000417,imaging310sba.txt,200.0,168950.0,0.0,0.0,0.0,9.0,0.0,win
12.46.0.fdf,2003-02-20,00:20:37,500.0,824728.0,0000950162-02-001725,-index.htm,200.0,3056.0,1.0,0.0,0.0,1.0,0.0,win
137.153.0.djf,2003-02-20,00:20:39,500.0,915778.0,0000912057-02-011199,a2074012z10-k.htm,200.0,1802202.0,0.0,0.0,0.0,9.0,0.0,win
203.167.121.gbi,2003-02-20,00:20:42,500.0,1010077.0,0001010549-01-500340,-index.htm,200.0,2338.0,1.0,0.0,0.0,1.0,0.0,win
208.51.39.aah,2003-02-20,00:20:44,500.0,1018724.0,0000950149-03-000355,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
128.2.75.bfb,2003-02-20,00:20:49,500.0,3662.0,0000950170-00-000798,.txt,200.0,322425.0,0.0,0.0,0.0,4.0,0.0,win
61.115.76.jbf,2003-02-20,00:20:49,500.0,30371.0,0001021408-03-003097,.txt,200.0,457607.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:20:50,500.0,1195616.0,0001181431-03-002816,.txt,200.0,19931.0,0.0,1.0,0.0,0.0,0.0,
12.46.0.fdf,2003-02-20,00:20:53,500.0,824728.0,0000950162-02-001725,.txt,200.0,14047.0,0.0,0.0,0.0,1.0,0.0,win
203.167.121.gbi,2003-02-20,00:20:53,500.0,1130950.0,0000898430-02-003943,d10q.htm,200.0,360162.0,0.0,0.0,0.0,9.0,0.0,win
64.252.34.dff,2003-02-20,00:20:53,500.0,910391.0,0000950144-00-009481,-index.htm,200.0,4714.0,1.0,0.0,0.0,1.0,0.0,win
68.0.65.abh,2003-02-20,00:20:54,500.0,1188443.0,0001188443-03-000003,-index.htm,200.0,2837.0,1.0,0.0,0.0,2.0,0.0,win
68.0.65.abh,2003-02-20,00:20:57,500.0,1188443.0,0001188443-03-000003,edgar.htm,200.0,20137.0,0.0,0.0,0.0,9.0,0.0,win
64.252.34.dff,2003-02-20,00:20:59,500.0,910391.0,0000950144-00-009481,e425.txt,200.0,6706.0,0.0,0.0,0.0,9.0,0.0,win
208.201.160.jdd,2003-02-20,00:21:03,500.0,1026744.0,0000950144-03-002125,-index.htm,200.0,2371.0,1.0,0.0,0.0,2.0,0.0,win
208.201.160.jdd,2003-02-20,00:21:05,500.0,1026744.0,0000950144-03-002125,g80396dedef14a.htm,200.0,62757.0,0.0,0.0,0.0,9.0,0.0,win
203.192.131.fef,2003-02-20,00:21:06,500.0,1114925.0,0000898430-01-502607,.txt,200.0,275588.0,0.0,0.0,0.0,1.0,0.0,mie
24.148.6.eib,2003-02-20,00:21:15,500.0,899881.0,0001035704-03-000014,-index.htm,200.0,2233.0,1.0,0.0,0.0,1.0,0.0,win
216.190.168.jde,2003-02-20,00:21:19,500.0,49826.0,0000049826-03-000005,form10kamended2003.pdf,200.0,12914.0,0.0,1.0,0.0,0.0,0.0,win
24.148.6.eib,2003-02-20,00:21:19,500.0,899881.0,0001035704-03-000014,d99849b5e424b5.txt,200.0,138020.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:21:24,500.0,1143040.0,0001189306-03-000133,.txt,200.0,13356.0,0.0,1.0,0.0,0.0,0.0,
24.148.6.eib,2003-02-20,00:21:27,500.0,899881.0,0000950131-03-000775,-index.htm,200.0,2705.0,1.0,0.0,0.0,1.0,0.0,win
207.162.228.jdj,2003-02-20,00:21:29,500.0,925178.0,0000912057-02-032990,-index.htm,200.0,2257.0,1.0,0.0,0.0,1.0,0.0,win
24.148.6.eib,2003-02-20,00:21:30,500.0,899881.0,0000950131-03-000775,d8k.txt,200.0,3217.0,0.0,0.0,0.0,9.0,0.0,win
65.43.35.ejd,2003-02-20,00:21:30,500.0,108772.0,0000950130-02-007756,-index.htm,200.0,2542.0,1.0,0.0,0.0,1.0,0.0,mie
61.115.76.jbf,2003-02-20,00:21:34,500.0,1066107.0,0000950130-03-001239,.txt,200.0,149154.0,0.0,1.0,0.0,0.0,0.0,
66.65.66.ihh,2003-02-20,00:21:34,500.0,831229.0,9999999997-02-058202,-index.htm,200.0,1450.0,1.0,1.0,0.0,0.0,0.0,win
61.115.76.jbf,2003-02-20,00:21:35,500.0,1066107.0,0000950130-03-001253,.txt,200.0,22760.0,0.0,1.0,0.0,0.0,0.0,
66.65.66.ihh,2003-02-20,00:21:35,500.0,831229.0,9999999997-02-058202,.paper,200.0,293.0,0.0,1.0,0.0,0.0,0.0,win
207.162.228.jdj,2003-02-20,00:21:37,500.0,925178.0,0000912057-02-032990,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:21:39,500.0,726514.0,0001157523-03-000414,.txt,200.0,6372.0,0.0,1.0,0.0,0.0,0.0,
205.188.209.fhf,2003-02-20,00:21:41,500.0,947577.0,0000927016-03-000580,-index.htm,200.0,3043.0,1.0,0.0,0.0,1.0,0.0,win
198.81.27.jdj,2003-02-20,00:21:42,500.0,1086670.0,0001011723-03-000008,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,win
203.195.159.jcf,2003-02-20,00:21:42,500.0,7332.0,0000950123-03-001645,.txt,200.0,428302.0,0.0,0.0,0.0,6.0,0.0,mie
207.162.228.jdj,2003-02-20,00:21:43,500.0,925178.0,0000912057-02-032990,a2087678z10-q.htm,200.0,171776.0,0.0,0.0,0.0,9.0,0.0,win
129.8.166.abf,2003-02-20,00:21:48,500.0,1079028.0,0001092388-00-000876,.txt,200.0,239975.0,0.0,0.0,0.0,1.0,0.0,
203.195.159.jcf,2003-02-20,00:21:56,500.0,7332.0,0000950123-03-001645,-index.htm,200.0,4581.0,1.0,0.0,0.0,1.0,0.0,mie
68.81.135.cac,2003-02-20,00:21:56,500.0,1800.0,0000912057-02-007043,-index.htm,200.0,5166.0,1.0,0.0,0.0,1.0,0.0,win
192.18.128.haa,2003-02-20,00:21:57,500.0,91419.0,0000950152-02-005702,-index.htm,304.0,,1.0,0.0,0.0,1.0,0.0,mie
65.43.35.ejd,2003-02-20,00:21:59,500.0,108772.0,0000950130-02-007756,d10ka.htm,200.0,745013.0,0.0,0.0,0.0,9.0,0.0,mie
67.2.24.gjj,2003-02-20,00:22:01,500.0,352305.0,0000898822-03-000123,.txt,200.0,5755.0,0.0,0.0,0.0,1.0,0.0,win
128.2.75.bfb,2003-02-20,00:22:02,500.0,3662.0,0000950172-00-000673,.txt,200.0,8312.0,0.0,0.0,0.0,4.0,0.0,win
152.163.189.aef,2003-02-20,00:22:02,500.0,1144331.0,0001202886-03-000002,.txt,200.0,18480.0,0.0,0.0,0.0,1.0,0.0,mie
68.81.135.cac,2003-02-20,00:22:02,500.0,1800.0,0000912057-02-007043,a2066561z10-k405.htm,200.0,619376.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:22:12,500.0,783005.0,0001193958-03-000003,.txt,200.0,9309.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:22:14,500.0,783005.0,0001193959-03-000003,.txt,200.0,8689.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:22:23,500.0,1164863.0,0001100314-03-000006,.txt,200.0,22500.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:22:25,500.0,1164863.0,0001176409-03-000004,.txt,200.0,19987.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:22:26,500.0,1164863.0,0001176411-03-000005,.txt,200.0,19173.0,0.0,1.0,0.0,0.0,0.0,
208.201.160.jdd,2003-02-20,00:22:41,500.0,895421.0,0000950130-03-001281,-index.htm,200.0,6704.0,1.0,0.0,0.0,2.0,0.0,win
66.90.155.bji,2003-02-20,00:22:41,500.0,768384.0,0000768384-99-000004,.txt,200.0,509846.0,0.0,0.0,0.0,1.0,0.0,win
199.108.88.cih,2003-02-20,00:22:44,500.0,797655.0,0001005150-03-000391,-index.htm,200.0,4105.0,1.0,0.0,0.0,1.0,0.0,win
208.201.160.jdd,2003-02-20,00:22:45,500.0,895421.0,0000950130-03-001281,ddef14a.htm,200.0,456522.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:22:46,500.0,1031516.0,0000909567-03-000165,.txt,200.0,857394.0,0.0,1.0,0.0,0.0,0.0,
216.190.168.jde,2003-02-20,00:22:50,500.0,50485.0,0000893750-02-000346,-index.htm,200.0,5363.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:22:54,500.0,1031516.0,0000909567-03-000162,.txt,200.0,556493.0,0.0,1.0,0.0,0.0,0.0,
203.145.181.eib,2003-02-20,00:22:58,500.0,1130385.0,0000950127-02-001211,-index.htm,200.0,2254.0,1.0,0.0,0.0,1.0,0.0,mie
24.45.208.ajg,2003-02-20,00:23:03,500.0,943320.0,0000950130-96-000086,.txt,200.0,1659358.0,0.0,0.0,0.0,1.0,0.0,win
203.145.181.eib,2003-02-20,00:23:05,500.0,1130385.0,0000950127-02-001211,form_8k.txt,200.0,2843.0,0.0,0.0,0.0,9.0,0.0,mie
216.190.168.jde,2003-02-20,00:23:05,500.0,50485.0,0000893750-02-000346,-index.htm,200.0,5363.0,1.0,0.0,0.0,1.0,0.0,win
61.193.164.chj,2003-02-20,00:23:25,500.0,895421.0,0000950130-03-001275,d10k.htm,304.0,,0.0,0.0,0.0,9.0,0.0,mie
61.115.76.jbf,2003-02-20,00:23:31,500.0,1135013.0,0000903100-03-000045,.txt,200.0,21419.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:23:33,500.0,1080382.0,0000919574-03-000531,.txt,200.0,16065.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:23:35,500.0,863903.0,0000732892-03-000023,.txt,200.0,6555.0,0.0,1.0,0.0,0.0,0.0,
133.145.228.haa,2003-02-20,00:23:36,500.0,815097.0,0000815097-03-000005,nov02_10k.pdf,200.0,72652.0,0.0,1.0,0.0,0.0,0.0,mie
203.195.159.jcf,2003-02-20,00:23:39,500.0,7332.0,0000950123-03-001645,y83359e10vk.htm,200.0,1073680.0,0.0,0.0,0.0,9.0,0.0,mie
165.247.66.beh,2003-02-20,00:23:44,500.0,320335.0,0000931763-02-000748,dex21.txt,200.0,1705.0,0.0,0.0,0.0,9.0,0.0,mie
203.195.159.jcf,2003-02-20,00:23:46,500.0,59527.0,0000950152-03-001920,.txt,200.0,1068318.0,0.0,0.0,0.0,6.0,0.0,mie
68.0.65.abh,2003-02-20,00:23:53,500.0,1107197.0,0001181431-03-002970,-index.htm,200.0,3064.0,1.0,0.0,0.0,2.0,0.0,win
68.0.65.abh,2003-02-20,00:23:56,500.0,1107197.0,0001181431-03-002970,rrd5311.htm,200.0,14908.0,0.0,0.0,0.0,9.0,0.0,win
170.148.92.edd,2003-02-20,00:23:59,500.0,870517.0,0000950133-00-000974,.txt,200.0,963195.0,0.0,0.0,0.0,1.0,0.0,win
205.188.209.jea,2003-02-20,00:24:01,500.0,947577.0,0000927016-03-000581,-index.htm,200.0,3152.0,1.0,0.0,0.0,1.0,0.0,win
67.2.24.gjj,2003-02-20,00:24:05,500.0,352305.0,0000950123-03-001702,.txt,200.0,1378551.0,0.0,0.0,0.0,1.0,0.0,win
68.0.65.abh,2003-02-20,00:24:11,500.0,1106937.0,0001104659-03-002751,-index.htm,200.0,3087.0,1.0,0.0,0.0,2.0,0.0,win
68.0.65.abh,2003-02-20,00:24:14,500.0,1106937.0,0001104659-03-002751,j7751_4.htm,200.0,64919.0,0.0,0.0,0.0,9.0,0.0,win
24.45.208.ajg,2003-02-20,00:24:20,500.0,943320.0,0000950130-96-000349,.txt,200.0,903455.0,0.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:24:23,500.0,1144331.0,0001202887-03-000002,.txt,200.0,18472.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:24:25,500.0,1048695.0,0001048695-03-000014,.txt,200.0,6971.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:24:26,500.0,1048695.0,0001048695-03-000015,.txt,200.0,6834.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:24:27,500.0,813775.0,0000884589-03-000012,.txt,200.0,19045.0,0.0,1.0,0.0,0.0,0.0,
209.248.2.jbd,2003-02-20,00:24:28,500.0,1115551.0,0000941965-03-000002,imec-newsletter.txt,200.0,4100.0,0.0,0.0,0.0,9.0,0.0,mie
61.115.76.jbf,2003-02-20,00:24:29,500.0,1094147.0,0000205700-03-000005,.txt,200.0,20654.0,0.0,1.0,0.0,0.0,0.0,
155.135.15.fha,2003-02-20,00:24:30,500.0,320187.0,0001095811-01-503828,-index.htm,200.0,2398.0,1.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:24:30,500.0,1096550.0,0001183740-03-000010,.txt,200.0,20024.0,0.0,1.0,0.0,0.0,0.0,
203.141.89.jje,2003-02-20,00:24:32,500.0,50863.0,0000050863-02-000121,.txt,200.0,367274.0,0.0,0.0,0.0,1.0,0.0,win
61.115.76.jbf,2003-02-20,00:24:33,500.0,1096550.0,0001183740-03-000011,.txt,200.0,26453.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:24:35,500.0,1030561.0,0000909567-03-000207,.txt,200.0,17452.0,0.0,1.0,0.0,0.0,0.0,
155.135.15.fha,2003-02-20,00:24:36,500.0,320187.0,0001095811-01-503828,v74223e10-k.txt,200.0,212126.0,0.0,0.0,0.0,9.0,0.0,win
61.115.76.jbf,2003-02-20,00:24:41,500.0,1128728.0,0001046532-03-000032,.txt,200.0,22869.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:24:42,500.0,1188415.0,0000103973-03-000063,.txt,200.0,6708.0,0.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:24:43,500.0,1021872.0,0000950137-03-001062,.txt,200.0,46564.0,0.0,1.0,0.0,0.0,0.0,
203.141.89.jje,2003-02-20,00:24:47,500.0,50863.0,0000050863-02-000121,.txt,200.0,240298.0,0.0,0.0,0.0,1.0,0.0,win
4.42.225.fef,2003-02-20,00:24:47,500.0,17385.0,0000897069-01-500624,-index.htm,200.0,2128.0,1.0,0.0,0.0,4.0,0.0,win
68.0.65.abh,2003-02-20,00:24:48,500.0,1206636.0,0000950149-03-000372,-index.htm,200.0,2432.0,1.0,0.0,0.0,2.0,0.0,win
61.115.76.jbf,2003-02-20,00:24:49,500.0,794367.0,0000794367-03-000010,.txt,200.0,9217.0,0.0,1.0,0.0,0.0,0.0,
68.0.65.abh,2003-02-20,00:24:51,500.0,1206636.0,0000950149-03-000372,f87846ae4.htm,200.0,45703.0,0.0,0.0,0.0,9.0,0.0,win
205.188.209.ahg,2003-02-20,00:24:53,500.0,947577.0,0000921895-03-000067,-index.htm,200.0,3084.0,1.0,0.0,0.0,1.0,0.0,win
172.194.149.bic,2003-02-20,00:24:54,500.0,1093683.0,0000897101-03-000062,.txt,200.0,50537.0,0.0,0.0,0.0,4.0,0.0,mie
4.42.225.fef,2003-02-20,00:24:54,500.0,17385.0,0000897069-01-500624,slp154.txt,200.0,182128.0,0.0,0.0,0.0,9.0,0.0,win
216.191.239.jdf,2003-02-20,00:24:58,500.0,1095442.0,0001145443-03-000199,-index.htm,200.0,2506.0,1.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:24:58,500.0,1158252.0,0000950152-03-001955,.txt,200.0,20446.0,0.0,1.0,0.0,0.0,0.0,
216.191.239.jdf,2003-02-20,00:25:00,500.0,822977.0,0000950123-03-001754,-index.htm,200.0,13162.0,1.0,1.0,0.0,0.0,0.0,
61.115.76.jbf,2003-02-20,00:25:00,500.0,1192422.0,0001104659-03-002628,.txt,200.0,70561.0,0.0,1.0,0.0,0.0,0.0,
67.86.80.hdj,2003-02-20,00:25:00,500.0,890801.0,0000766524-03-000226,-index.htm,200.0,3589.0,1.0,0.0,0.0,1.0,0.0,mie
24.45.208.ajg,2003-02-20,00:25:05,500.0,943320.0,0000950130-96-000986,.txt,200.0,467779.0,0.0,0.0,0.0,1.0,0.0,win
67.86.80.hdj,2003-02-20,00:25:05,500.0,890801.0,0000766524-03-000226,n9etw.txt,200.0,14429.0,0.0,0.0,0.0,9.0,0.0,mie
216.191.239.jdf,2003-02-20,00:25:06,500.0,1057083.0,0000950137-03-001098,-index.htm,200.0,2583.0,1.0,1.0,0.0,0.0,0.0,
216.191.239.jdf,2003-02-20,00:25:09,500.0,789881.0,0001021408-03-003189,-index.htm,200.0,2667.0,1.0,1.0,0.0,0.0,0.0,
216.191.239.jdf,2003-02-20,00:25:09,500.0,882291.0,0001019687-03-000335,-index.htm,200.0,2661.0,1.0,1.0,0.0,0.0,0.0,
203.141.89.jje,2003-02-20,00:25:10,500.0,50863.0,0000050863-02-000143,.txt,200.0,40910.0,0.0,0.0,0.0,1.0,0.0,win
216.191.239.jdf,2003-02-20,00:25:11,500.0,1109076.0,0001169232-03-001492,-index.htm,200.0,2239.0,1.0,1.0,0.0,0.0,0.0,
216.191.239.jdf,2003-02-20,00:25:12,500.0,1066624.0,0001019687-03-000334,-index.htm,200.0,2292.0,1.0,1.0,0.0,0.0,0.0,
216.191.239.jdf,2003-02-20,00:25:14,500.0,1062231.0,0000950124-03-000381,-index.htm,200.0,3330.0,1.0,1.0,0.0,0.0,0.0,
216.191.239.jdf,2003-02-20,00:25:15,500.0,853180.0,0000950137-03-001096,-index.htm,200.0,2862.0,1.0,1.0,0.0,0.0,0.0,
